Unnamed: 0,CSD_code,q,charge,S,mult,MND,nn,oxo_charge,oxo_mult
71181,VETKIQ,q,1,S,0,MND,8,,
71182,VETKUC,q,1,S,0,MND,8,,
71183,VETLIR,q,0,S,0,MND,4,,
71184,VETMOY,q,1,S,0,MND,5,,
71185,VETPIT,q,0,S,0,MND,4,,
71186,VETRAP,q,0,S,0,MND,6,,
71187,VETREU,q,0,S,0,MND,4,,
71188,VETTET,q,0,S,0,MND,4,,
71189,VETTOG,q,0,S,0,MND,4,,
71190,VETTUJ,q,0,S,0,MND,4,,
71191,VETTUM,q,0,S,0,MND,4,,
71192,VETVIZ,q,0,S,0,MND,6,,
71193,VETXUN,q,1,S,0,MND,5,,
71194,VETZAV,q,0,S,0,MND,4,,
71195,VETZUP,q,0,S,0,MND,7,,
71196,VEVBIK,q,-1,S,0,MND,6,,
71197,VEVCEH,q,0,S,0,MND,6,,
71198,VEVCIK,q,1,S,0,MND,4,,
71199,VEVCIL,q,0,S,0,MND,6,,
71200,VEVCOQ,q,1,S,0,MND,4,,
71201,VEVCUW,q,1,S,0,MND,4,,
71202,VEVDAD,q,1,S,0,MND,4,,
71203,VEVDEH,q,1,S,0,MND,4,,
71204,VEVDIL,q,1,S,0,MND,4,,
71205,VEVDOR,q,1,S,0,MND,4,,
71206,VEVFEJ,q,0,S,0,MND,6,,
71207,VEVGEJ,q,0,S,0,MND,5,,
71208,VEVGUZ,q,0,S,0,MND,2,,
71209,VEVHAH,q,0,S,0,MND,6,,
71210,VEVJOX,q,0,S,0,MND,5,,
71211,VEVKIR,q,0,S,0,MND,6,,
71212,VEVPIW,q,0,S,0,MND,4,,
71213,VEVPOC,q,0,S,0,MND,4,,
71214,VEVQOF,q,0,S,0,MND,6,,
71215,VEVQUK,q,0,S,0,MND,4,,
71216,VEVRAR,q,0,S,0,MND,6,,
71217,VEVREU,q,1,S,0,MND,5,,
71218,VEVRUM,q,0,S,0,MND,4,,
71219,VEVSAS,q,0,S,0,MND,2,,
71220,VEVSAT,q,0,S,0,MND,4,,
71221,VEVSOG,q,0,S,0,MND,6,,
71222,VEVTAT,q,0,S,0,MND,10,,
71223,VEVTEX,q,0,S,0,MND,7,,
71224,VEVTEY,q,1,S,0,MND,6,,
71225,VEVTOG,q,0,S,0,MND,8,,
71226,VEVTOH,q,0,S,0,MND,9,,
71227,VEVTUM,q,0,S,0,MND,8,,
71228,VEVTUN,q,0,S,0,MND,9,,
71229,VEVVAU,q,0,S,0,MND,9,,
71230,VEVVEY,q,0,S,0,MND,8,,
71231,VEVVID,q,0,S,0,MND,5,,
71232,VEVXOK,q,0,S,0,MND,6,,
71233,VEVYIH,q,1,S,0,MND,8,,
71234,VEVYUT,q,1,S,0,MND,8,,
71235,VEWBII,q,0,S,0,MND,6,,
71236,VEWCIK,q,0,S,0,MND,6,,
71237,VEWDAD,q,0,S,0,MND,6,,
71238,VEWDIN,q,0,S,0,MND,4,,
71239,VEWJAJ,q,0,S,0,MND,6,,
71240,VEWJEP,q,0,S,0,MND,4,,
71241,VEWJOY,q,0,S,0,MND,6,,
71242,VEWKOX,q,0,S,0,MND,6,,
71243,VEWKUE,q,0,S,0,MND,8,,
71244,VEWNOA,q,0,S,0,MND,13,,
71245,VEWQUK,q,0,S,0,MND,4,,
71246,VEWRAR,q,0,S,0,MND,5,,
71247,VEWREV,q,0,S,0,MND,4,,
71248,VEWRUK,q,0,S,0,MND,4,,
71249,VEWSAU,q,0,S,0,MND,4,,
71250,VEWTEX,q,0,S,0,MND,4,,
71251,VEWVAV,q,0,S,0,MND,6,,
71252,VEWVOJ,q,0,S,0,MND,2,,
71253,VEWWAW,q,1,S,0,MND,8,,
71254,VEWWEA,q,1,S,0,MND,8,,
71255,VEWWID,q,1,S,0,MND,5,,
71256,VEWWIE,q,1,S,0,MND,8,,
71257,VEWWOK,q,1,S,0,MND,8,,
71258,VEWWUS,q,0,S,0,MND,4,,
71259,VEWZIH,q,0,S,0,MND,6,,
71260,VEWZUT,q,0,S,0,MND,4,,
71261,VEXBIK,q,1,S,0,MND,2,,
71262,VEXDOT,q,0,S,0,MND,2,,
71263,VEXFAI,q,0,S,0,MND,4,,
71264,VEXFEL,q,0,S,0,MND,5,,
71265,VEXFIP,q,0,S,0,MND,5,,
71266,VEXHAH,q,0,S,0,MND,6,,
71267,VEXHIR,q,0,S,0,MND,4,,
71268,VEXJEQ,q,0,S,0,MND,2,,
71269,VEXJOZ,q,0,S,0,MND,2,,
71270,VEXJUF,q,0,S,0,MND,2,,
71271,VEXKAK,q,0,S,0,MND,7,,
71272,VEXKAM,q,0,S,0,MND,2,,
71273,VEXKEQ,q,0,S,0,MND,12,,
71274,VEXKIU,q,1,S,0,MND,12,,
71275,VEXKOA,q,0,S,0,MND,12,,
71276,VEXPOE,q,1,S,0,MND,6,,
71277,VEXSIA,q,1,S,0,MND,8,,
71278,VEXSIC,q,0,S,0,MND,6,,
71279,VEXSOG,q,0,S,0,MND,6,,
71280,VEXTAV,q,0,S,0,MND,6,,
71281,VEXTEA,q,1,S,0,MND,9,,
71282,VEXWIE,q,0,S,0,MND,4,,
71283,VEXWIG,q,0,S,0,MND,4,,
71284,VEXXAA,q,0,S,0,MND,2,,
71285,VEXXAX,q,0,S,0,MND,10,,
71286,VEXXIH,q,0,S,0,MND,4,,
71287,VEXYAA,q,1,S,0,MND,5,,
71288,VEYBIL,q,0,S,0,MND,6,,
71289,VEYCEJ,q,0,S,0,MND,4,,
71290,VEYDOT,q,0,S,0,MND,4,,
71291,VEYFUB,q,0,S,0,MND,7,,
71292,VEYGIR,q,0,S,0,MND,5,,
71293,VEYHEN,q,0,S,0,MND,4,,
71294,VEYHEO,q,0,S,0,MND,6,,
71295,VEYHIR,q,0,S,0,MND,4,,
71296,VEYJOY,q,0,S,0,MND,2,,
71297,VEYKAL,q,0,S,0,MND,10,,
71298,VEYKAM,q,0,S,0,MND,9,,
71299,VEYKEP,q,0,S,0,MND,10,,
71300,VEYKOA,q,0,S,0,MND,9,,
71301,VEYMER,q,0,S,0,MND,7,,
71302,VEYMIV,q,0,S,0,MND,7,,
71303,VEYMOC,q,0,S,0,MND,6,,
71304,VEYNUK,q,1,S,0,MND,6,,
71305,VEYPUK,q,0,S,0,MND,5,,
71306,VEYSAU,q,0,S,0,MND,4,,
71307,VEYSOH,q,0,S,0,MND,4,,
71308,VEYTAW,q,-1,S,0,MND,3,,
71309,VEYTAX,q,0,S,0,MND,4,,
71310,VEYTEB,q,0,S,0,MND,4,,
71311,VEYTIF,q,0,S,0,MND,4,,
71312,VEYTUP,q,0,S,0,MND,4,,
71313,VEYWOO,q,0,S,0,MND,5,,
71314,VEYWUU,q,0,S,0,MND,5,,
71315,VEYXON,q,0,S,0,MND,6,,
71316,VEYXOP,q,0,S,0,MND,3,,
71317,VEYZIK,q,1,S,0,MND,6,,
71318,VEZCIN,q,1,S,0,MND,4,,
71319,VEZDAH,q,0,S,0,MND,6,,
71320,VEZDEL,q,0,S,0,MND,6,,
71321,VEZFAH,q,0,S,0,MND,6,,
71322,VEZFAI,q,0,S,0,MND,5,,
71323,VEZFAJ,q,0,S,0,MND,6,,
71324,VEZFEN,q,0,S,0,MND,6,,
71325,VEZFIR,q,0,S,0,MND,6,,
71326,VEZFOV,q,0,S,0,MND,4,,
71327,VEZFOX,q,0,S,0,MND,6,,
71328,VEZFUB,q,0,S,0,MND,11,,
71329,VEZGAI,q,0,S,0,MND,11,,
71330,VEZGAK,q,0,S,0,MND,6,,
71331,VEZGEO,q,0,S,0,MND,6,,
71332,VEZGIR,q,0,S,0,MND,6,,
71333,VEZGOW,q,0,S,0,MND,6,,
71334,VEZGOX,q,0,S,0,MND,6,,
71335,VEZGUD,q,0,S,0,MND,6,,
71336,VEZHAK,q,0,S,0,MND,6,,
71337,VEZJEP,q,0,S,0,MND,6,,
71338,VEZJEQ,q,0,S,0,MND,6,,
71339,VEZJIU,q,0,S,0,MND,6,,
71340,VEZJIW,q,0,S,0,MND,5,,
71341,VEZJOA,q,0,S,0,MND,6,,
71342,VEZJOC,q,0,S,0,MND,5,,
71343,VEZMIX,q,0,S,0,MND,6,,
71344,VEZMOC,q,0,S,0,MND,10,,
71345,VEZNAP,q,0,S,0,MND,9,,
71346,VEZNAQ,q,0,S,0,MND,6,,
71347,VEZQEW,q,0,S,0,MND,12,,
71348,VEZQOG,q,0,S,0,MND,12,,
71349,VEZRAU,q,0,S,0,MND,2,,
71350,VEZRUN,q,0,S,0,MND,10,,
71351,VEZSEA,q,0,S,0,MND,5,,
71352,VEZSEY,q,0,S,0,MND,4,,
71353,VEZSOK,q,0,S,0,MND,5,,
71354,VEZVAA,q,0,S,0,MND,4,,
71355,VEZVEB,q,0,S,0,MND,12,,
71356,VEZVED,q,1,S,0,MND,5,,
71357,VEZWED,q,0,S,0,MND,3,,
71358,VEZWUT,q,1,S,0,MND,5,,
71359,VEZWUU,q,0,S,0,MND,6,,
71360,VEZXAA,q,1,S,0,MND,6,,
71361,VEZXAB,q,0,S,0,MND,5,,
71362,VEZXAZ,q,0,S,0,MND,13,,
71363,VEZXIJ,q,0,S,0,MND,2,,
71364,VEZXUV,q,0,S,0,MND,6,,
71365,VEZYOQ,q,1,S,0,MND,6,,
71366,VEZZAE,q,0,S,0,MND,6,,
71367,VEZZUX,q,0,S,0,MND,6,,
71368,VHTDCO,q,1,S,0,MND,6,,
71369,VIBBEP,q,0,S,0,MND,6,,
71370,VIBBIS,q,1,S,0,MND,8,,
71371,VIBBIT,q,0,S,0,MND,6,,
71372,VIBCIT,q,0,S,0,MND,6,,
71373,VIBCOA,q,0,S,0,MND,4,,
71374,VIBCOZ,q,0,S,0,MND,6,,
71375,VIBCUF,q,0,S,0,MND,8,,
71376,VIBCUG,q,0,S,0,MND,4,,
71377,VIBDEQ,q,1,S,0,MND,8,,
71378,VIBDER,q,0,S,0,MND,4,,
71379,VIBDIU,q,0,S,0,MND,4,,
71380,VIBDOA,q,0,S,0,MND,4,,
71381,VIBFIW,q,0,S,0,MND,6,,
71382,VIBGAP,q,0,S,0,MND,6,,
71383,VIBGAR,q,0,S,0,MND,2,,
71384,VIBGES,q,1,S,0,MND,5,,
71385,VIBGEV,q,0,S,0,MND,2,,
71386,VIBGIW,q,0,S,0,MND,12,,
71387,VIBGIY,q,0,S,0,MND,4,,
71388,VIBGIZ,q,1,S,0,MND,2,,
71389,VIBHAS,q,1,S,0,MND,2,,
71390,VIBHEU,q,1,S,0,MND,9,,
71391,VIBHUL,q,1,S,0,MND,8,,
71392,VIBJAU,q,0,S,0,MND,3,,
71393,VIBJEY,q,1,S,0,MND,6,,
71394,VIBJUL,q,0,S,0,MND,4,,
71395,VIBKOJ,q,0,S,0,MND,6,,
71396,VIBLAT,q,0,S,0,MND,4,,
71397,VIBPOM,q,1,S,0,MND,4,,
71398,VIBQIG,q,0,S,0,MND,2,,
71399,VIBQUS,q,0,S,0,MND,2,,
71400,VIBQUT,q,1,S,0,MND,4,,
71401,VIBRIK,q,0,S,0,MND,4,,
71402,VIBROQ,q,0,S,0,MND,4,,
71403,VIBSUV,q,0,S,0,MND,5,,
71404,VIBTEG,q,0,S,0,MND,5,,
71405,VIBVAF,q,0,S,0,MND,6,,
71406,VIBVEI,q,0,S,0,MND,8,,
71407,VIBVIM,q,0,S,0,MND,6,,
71408,VIBVUY,q,0,S,0,MND,6,,
71409,VIBWIN,q,0,S,0,MND,6,,
71410,VIBWOS,q,1,S,0,MND,10,,
71411,VIBWOT,q,0,S,0,MND,6,,
71412,VIBWOU,q,0,S,0,MND,6,,
71413,VIBWUZ,q,0,S,0,MND,4,,
71414,VIBXAG,q,0,S,0,MND,4,,
71415,VIBXOU,q,0,S,0,MND,4,,
71416,VIBYEL,q,0,S,0,MND,5,,
71417,VIBYOU,q,1,S,0,MND,8,,
71418,VIBZAI,q,0,S,0,MND,4,,
71419,VIBZEM,q,0,S,0,MND,4,,
71420,VICBEP,q,0,S,0,MND,2,,
71421,VICBIT,q,0,S,0,MND,2,,
71422,VICBOZ,q,0,S,0,MND,3,,
71423,VICCUG,q,0,S,0,MND,5,,
71424,VICDAO,q,0,S,0,MND,4,,
71425,VICDER,q,0,S,0,MND,5,,
71426,VICDES,q,0,S,0,MND,4,,
71427,VICDIV,q,0,S,0,MND,6,,
71428,VICDIW,q,0,S,0,MND,4,,
71429,VICDOB,q,0,S,0,MND,5,,
71430,VICDUH,q,0,S,0,MND,5,,
71431,VICFIZ,q,0,S,0,MND,4,,
71432,VICHIZ,q,0,S,0,MND,6,,
71433,VICJEW,q,0,S,0,MND,6,,
71434,VICJEX,q,0,S,0,MND,4,,
71435,VICJOH,q,0,S,0,MND,4,,
71436,VICKAT,q,0,S,0,MND,2,,
71437,VICKEA,q,0,S,0,MND,5,,
71438,VICKUN,q,0,S,0,MND,8,,
71439,VICKUO,q,0,S,0,MND,4,,
71440,VICLAU,q,0,S,0,MND,8,,
71441,VICLIC,q,0,S,0,MND,11,,
71442,VICLID,q,0,S,0,MND,4,,
71443,VICLOJ,q,0,S,0,MND,4,,
71444,VICMOM,q,0,S,0,MND,4,,
71445,VICNAZ,q,0,S,0,MND,6,,
71446,VICNON,q,0,S,0,MND,4,,
71447,VICPII,q,0,S,0,MND,4,,
71448,VICPOO,q,0,S,0,MND,4,,
71449,VICPUS,q,0,S,0,MND,6,,
71450,VICPUU,q,0,S,0,MND,4,,
71451,VICQAZ,q,0,S,0,MND,6,,
71452,VICQIH,q,0,S,0,MND,8,,
71453,VICQUT,q,0,S,0,MND,8,,
71454,VICRAB,q,0,S,0,MND,6,,
71455,VICRAD,q,1,S,0,MND,4,,
71456,VICREH,q,1,S,0,MND,4,,
71457,VICROO,q,0,S,0,MND,5,,
71458,VICROR,q,1,S,0,MND,4,,
71459,VICRUU,q,-1,S,0,MND,6,,
71460,VICTAF,q,1,S,0,MND,4,,
71461,VICTUW,q,0,S,0,MND,6,,
71462,VICTUX,q,1,S,0,MND,6,,
71463,VICXUD,q,0,S,0,MND,4,,
71464,VICZOX,q,0,S,0,MND,4,,
71465,VIDBEQ,q,1,S,0,MND,4,,
71466,VIDBOA,q,0,S,0,MND,4,,
71467,VIDCEQ,q,0,S,0,MND,6,,
71468,VIDCOA,q,0,S,0,MND,8,,
71469,VIDDOB,q,0,S,0,MND,4,,
71470,VIDDOC,q,0,S,0,MND,6,,
71471,VIDDUH,q,0,S,0,MND,4,,
71472,VIDFAP,q,1,S,0,MND,4,,
71473,VIDFIZ,q,-1,S,0,MND,5,,
71474,VIDGAQ,q,0,S,0,MND,6,,
71475,VIDGEV,q,0,S,0,MND,4,,
71476,VIDGIA,q,0,S,0,MND,4,,
71477,VIDGOG,q,0,S,0,MND,4,,
71478,VIDHIZ,q,0,S,0,MND,4,,
71479,VIDHOH,q,1,S,0,MND,6,,
71480,VIDJOK,q,0,S,0,MND,8,,
71481,VIDJUQ,q,0,S,0,MND,8,,
71482,VIDKAX,q,0,S,0,MND,8,,
71483,VIDMIH,q,1,S,0,MND,6,,
71484,VIDMUQ,q,0,S,0,MND,4,,
71485,VIDPIK,q,0,S,0,MND,6,,
71486,VIDPUU,q,0,S,0,MND,9,,
71487,VIDQAA,q,0,S,0,MND,6,,
71488,VIDRAC,q,0,S,0,MND,4,,
71489,VIDROP,q,0,S,0,MND,6,,
71490,VIDROQ,q,0,S,0,MND,2,,
71491,VIDSOR,q,1,S,0,MND,5,,
71492,VIDTAD,q,0,S,0,MND,13,,
71493,VIDTEI,q,1,S,0,MND,6,,
71494,VIDTIM,q,0,S,0,MND,4,,
71495,VIDTUY,q,0,S,0,MND,7,,
71496,VIDVOT,q,-1,S,0,MND,6,,
71497,VIDVOU,q,0,S,0,MND,4,,
71498,VIDVUA,q,0,S,0,MND,4,,
71499,VIDXEO,q,0,S,0,MND,8,,
71500,VIDXOY,q,0,S,0,MND,4,,
71501,VIDXUE,q,0,S,0,MND,4,,
71502,VIDYAL,q,0,S,0,MND,4,,
71503,VIDYEM,q,0,S,0,MND,4,,
71504,VIDYEP,q,0,S,0,MND,4,,
71505,VIDYUF,q,1,S,0,MND,4,,
71506,VIDZEO,q,0,S,0,MND,6,,
71507,VIDZUF,q,0,S,0,MND,6,,
71508,VIFFOF,q,0,S,0,MND,9,,
71509,VIFJOL,q,0,S,0,MND,4,,
71510,VIFKEB,q,0,S,0,MND,5,,
71511,VIFKUQ,q,0,S,0,MND,6,,
71512,VIFLEC,q,0,S,0,MND,4,,
71513,VIFLUU,q,-1,S,0,MND,4,,
71514,VIFMAB,q,-1,S,0,MND,5,,
71515,VIFMAZ,q,0,S,0,MND,8,,
71516,VIFMIH,q,1,S,0,MND,6,,
71517,VIFMOP,q,0,S,0,MND,6,,
71518,VIFNAA,q,0,S,0,MND,5,,
71519,VIFNIJ,q,0,S,0,MND,4,,
71520,VIFPIK,q,0,S,0,MND,5,,
71521,VIFPOP,q,0,S,0,MND,5,,
71522,VIFPUW,q,0,S,0,MND,5,,
71523,VIFQOR,q,0,S,0,MND,8,,
71524,VIFREH,q,0,S,0,MND,12,,
71525,VIFRIL,q,0,S,0,MND,12,,
71526,VIFTAI,q,0,S,0,MND,6,,
71527,VIFTIN,q,0,S,0,MND,8,,
71528,VIFTOT,q,1,S,0,MND,8,,
71529,VIFVEL,q,0,S,0,MND,4,,
71530,VIFVEM,q,1,S,0,MND,4,,
71531,VIFVEN,q,0,S,0,MND,7,,
71532,VIFVIQ,q,1,S,0,MND,4,,
71533,VIFWIT,q,0,S,0,MND,5,,
71534,VIFWOY,q,1,S,0,MND,9,,
71535,VIFWUE,q,1,S,0,MND,9,,
71536,VIFXAL,q,1,S,0,MND,9,,
71537,VIFXEN,q,0,S,0,MND,9,,
71538,VIFXEP,q,1,S,0,MND,8,,
71539,VIFXIR,q,0,S,0,MND,9,,
71540,VIFXIT,q,1,S,0,MND,8,,
71541,VIFXOX,q,0,S,0,MND,9,,
71542,VIFXOZ,q,1,S,0,MND,8,,
71543,VIFYAL,q,1,S,0,MND,11,,
71544,VIFYAM,q,1,S,0,MND,8,,
71545,VIFYEQ,q,1,S,0,MND,8,,
71546,VIFZER,q,0,S,0,MND,6,,
71547,VIFZOZ,q,0,S,0,MND,8,,
71548,VIGBUL,q,0,S,0,MND,4,,
71549,VIGCEU,q,1,S,0,MND,4,,
71550,VIGFAS,q,0,S,0,MND,6,,
71551,VIGFIA,q,0,S,0,MND,6,,
71552,VIGHIE,q,0,S,0,MND,6,,
71553,VIGLOP,q,0,S,0,MND,4,,
71554,VIGMEG,q,0,S,0,MND,8,,
71555,VIGQEJ,q,0,S,0,MND,6,,
71556,VIGREJ,q,0,S,0,MND,4,,
71557,VIGSOT,q,1,S,0,MND,6,,
71558,VIGVIT,q,0,S,0,MND,4,,
71559,VIGWAM,q,1,S,0,MND,6,,
71560,VIGWIU,q,1,S,0,MND,6,,
71561,VIGXAM,q,0,S,0,MND,6,,
71562,VIGXEQ,q,0,S,0,MND,6,,
71563,VIGXER,q,0,S,0,MND,8,,
71564,VIGXOZ,q,0,S,0,MND,9,,
71565,VIGYAM,q,0,S,0,MND,9,,
71566,VIGYEQ,q,0,S,0,MND,6,,
71567,VIGYES,q,0,S,0,MND,9,,
71568,VIGYOA,q,0,S,0,MND,4,,
71569,VIGYOC,q,0,S,0,MND,9,,
71570,VIGYUG,q,0,S,0,MND,4,,
71571,VIGYUI,q,0,S,0,MND,4,,
71572,VIGZER,q,0,S,0,MND,4,,
71573,VIGZET,q,0,S,0,MND,4,,
71574,VIHCIY,q,0,S,0,MND,12,,
71575,VIHCOF,q,1,S,0,MND,6,,
71576,VIHCUL,q,1,S,0,MND,6,,
71577,VIHCUM,q,0,S,0,MND,6,,
71578,VIHDAT,q,0,S,0,MND,6,,
71579,VIHDEX,q,0,S,0,MND,6,,
71580,VIHDOH,q,0,S,0,MND,6,,
71581,VIHFOI,q,0,S,0,MND,4,,
71582,VIHGOJ,q,0,S,0,MND,6,,
71583,VIHHIF,q,0,S,0,MND,6,,
71584,VIHHIG,q,0,S,0,MND,4,,
71585,VIHHOM,q,0,S,0,MND,6,,
71586,VIHHUS,q,1,S,0,MND,6,,
71587,VIHJUU,q,0,S,0,MND,6,,
71588,VIHKEE,q,0,S,0,MND,4,,
71589,VIHKEF,q,0,S,0,MND,5,,
71590,VIHLEF,q,0,S,0,MND,6,,
71591,VIHLUW,q,0,S,0,MND,6,,
71592,VIHMAB,q,0,S,0,MND,6,,
71593,VIHMAC,q,0,S,0,MND,6,,
71594,VIHMIJ,q,0,S,0,MND,6,,
71595,VIHNUX,q,0,S,0,MND,6,,
71596,VIHPAF,q,0,S,0,MND,6,,
71597,VIHPOS,q,0,S,0,MND,6,,
71598,VIHPUX,q,0,S,0,MND,6,,
71599,VIHQEK,q,0,S,0,MND,4,,
71600,VIHREJ,q,0,S,0,MND,4,,
71601,VIHSIR,q,0,S,0,MND,9,,
71602,VIHSOX,q,0,S,0,MND,9,,
71603,VIHVOZ,q,0,S,0,MND,4,,
71604,VIHVUF,q,0,S,0,MND,4,,
71605,VIHWEQ,q,0,S,0,MND,4,,
71606,VIHXEQ,q,0,S,0,MND,6,,
71607,VIHXER,q,0,S,0,MND,4,,
71608,VIHXOB,q,0,S,0,MND,4,,
71609,VIHXUG,q,0,S,0,MND,6,,
71610,VIHZAN,q,0,S,0,MND,5,,
71611,VIHZAP,q,0,S,0,MND,4,,
71612,VIHZET,q,0,S,0,MND,4,,
71613,VIHZUH,q,0,S,0,MND,4,,
71614,VIJBEW,q,0,S,0,MND,5,,
71615,VIJBEX,q,0,S,0,MND,6,,
71616,VIJBIA,q,0,S,0,MND,5,,
71617,VIJBIB,q,0,S,0,MND,4,,
71618,VIJBOG,q,0,S,0,MND,5,,
71619,VIJCEW,q,0,S,0,MND,5,,
71620,VIJCOG,q,0,S,0,MND,6,,
71621,VIJDOI,q,1,S,0,MND,6,,
71622,VIJFOL,q,0,S,0,MND,4,,
71623,VIJFUP,q,0,S,0,MND,6,,
71624,VIJGEB,q,0,S,0,MND,6,,
71625,VIJGIF,q,0,S,0,MND,8,,
71626,VIJHEE,q,0,S,0,MND,3,,
71627,VIJHUR,q,0,S,0,MND,6,,
71628,VIJJIJ,q,0,S,0,MND,4,,
71629,VIJJIK,q,1,S,0,MND,6,,
71630,VIJJOQ,q,1,S,0,MND,6,,
71631,VIJKEH,q,1,S,0,MND,6,,
71632,VIJMOQ,q,0,S,0,MND,4,,
71633,VIJPOT,q,0,S,0,MND,9,,
71634,VIJPUZ,q,0,S,0,MND,9,,
71635,VIJRAH,q,0,S,0,MND,9,,
71636,VIJREL,q,0,S,0,MND,9,,
71637,VIJRIP,q,0,S,0,MND,9,,
71638,VIJSOX,q,0,S,0,MND,4,,
71639,VIJTIS,q,0,S,0,MND,6,,
71640,VIJTUE,q,0,S,0,MND,6,,
71641,VIJVOB,q,0,S,0,MND,6,,
71642,VIJWAO,q,0,S,0,MND,4,,
71643,VIJXUI,q,1,S,0,MND,4,,
71644,VIJYAR,q,0,S,0,MND,3,,
71645,VIJYUI,q,0,S,0,MND,6,,
71646,VIJZEU,q,0,S,0,MND,3,,
71647,VIJZUK,q,0,S,0,MND,6,,
71648,VIKBAS,q,0,S,0,MND,6,,
71649,VIKBEX,q,0,S,0,MND,4,,
71650,VIKBOH,q,0,S,0,MND,6,,
71651,VIKDAV,q,0,S,0,MND,6,,
71652,VIKDIF,q,0,S,0,MND,8,,
71653,VIKDUP,q,0,S,0,MND,4,,
71654,VIKFAW,q,1,S,0,MND,6,,
71655,VIKFEB,q,1,S,0,MND,4,,
71656,VIKGAX,q,1,S,0,MND,11,,
71657,VIKGED,q,0,S,0,MND,2,,
71658,VIKGIH,q,0,S,0,MND,4,,
71659,VIKJEE,q,0,S,0,MND,5,,
71660,VIKKOR,q,0,S,0,MND,6,,
71661,VIKLEH,q,0,S,0,MND,6,,
71662,VIKLIM,q,0,S,0,MND,3,,
71663,VIKMAF,q,0,S,0,MND,4,,
71664,VIKMEK,q,0,S,0,MND,6,,
71665,VIKMOR,q,0,S,0,MND,6,,
71666,VIKMUY,q,0,S,0,MND,6,,
71667,VIKNAF,q,0,S,0,MND,6,,
71668,VIKNAH,q,0,S,0,MND,4,,
71669,VIKNIN,q,0,S,0,MND,5,,
71670,VIKNIO,q,0,S,0,MND,5,,
71671,VIKNOT,q,1,S,0,MND,6,,
71672,VIKNUZ,q,0,S,0,MND,6,,
71673,VIKPEL,q,0,S,0,MND,8,,
71674,VIKPIP,q,0,S,0,MND,6,,
71675,VIKPOW,q,0,S,0,MND,4,,
71676,VIKPUC,q,0,S,0,MND,4,,
71677,VIKQAI,q,0,S,0,MND,4,,
71678,VIKQIQ,q,0,S,0,MND,4,,
71679,VIKQIR,q,0,S,0,MND,4,,
71680,VIKQOW,q,0,S,0,MND,4,,
71681,VIKQUC,q,0,S,0,MND,4,,
71682,VIKRAJ,q,0,S,0,MND,4,,
71683,VIKTUG,q,0,S,0,MND,4,,
71684,VIKXAO,q,1,S,0,MND,5,,
71685,VIKXIX,q,0,S,0,MND,14,,
71686,VIKXOC,q,0,S,0,MND,6,,
71687,VIKXUJ,q,0,S,0,MND,13,,
71688,VIKYOE,q,1,S,0,MND,4,,
71689,VIKYUK,q,0,S,0,MND,4,,
71690,VIKZAR,q,0,S,0,MND,4,,
71691,VIKZEV,q,0,S,0,MND,4,,
71692,VIKZEW,q,0,S,0,MND,5,,
71693,VIKZIZ,q,0,S,0,MND,4,,
71694,VIKZOF,q,0,S,0,MND,8,,
71695,VILBEX,q,0,S,0,MND,7,,
71696,VILBIB,q,0,S,0,MND,6,,
71697,VILBOK,q,0,S,0,MND,6,,
71698,VILCAV,q,0,S,0,MND,8,,
71699,VILCEB,q,1,S,0,MND,4,,
71700,VILDEB,q,0,S,0,MND,4,,
71701,VILDIF,q,0,S,0,MND,4,,
71702,VILDOL,q,0,S,0,MND,4,,
71703,VILDUR,q,0,S,0,MND,4,,
71704,VILFAZ,q,0,S,0,MND,4,,
71705,VILFII,q,0,S,0,MND,5,,
71706,VILFOM,q,0,S,0,MND,4,,
71707,VILFUR,q,0,S,0,MND,6,,
71708,VILFUS,q,0,S,0,MND,4,,
71709,VILFUT,q,0,S,0,MND,4,,
71710,VILGAA,q,0,S,0,MND,4,,
71711,VILGEC,q,0,S,0,MND,4,,
71712,VILGII,q,0,S,0,MND,4,,
71713,VILGOO,q,0,S,0,MND,4,,
71714,VILHUU,q,0,S,0,MND,2,,
71715,VILJIK,q,0,S,0,MND,6,,
71716,VILKEJ,q,-1,S,0,MND,4,,
71717,VILLEH,q,0,S,0,MND,3,,
71718,VILLIL,q,0,S,0,MND,3,,
71719,VILLOR,q,0,S,0,MND,3,,
71720,VILMEL,q,0,S,0,MND,4,,
71721,VILMOS,q,0,S,0,MND,6,,
71722,VILMUY,q,0,S,0,MND,6,,
71723,VILNAH,q,0,S,0,MND,9,,
71724,VILNEL,q,0,S,0,MND,8,,
71725,VILNIP,q,0,S,0,MND,8,,
71726,VILPIR,q,1,S,0,MND,6,,
71727,VILQAL,q,0,S,0,MND,4,,
71728,VILSAM,q,0,S,0,MND,6,,
71729,VILSEQ,q,0,S,0,MND,6,,
71730,VILSIU,q,0,S,0,MND,6,,
71731,VILSOA,q,0,S,0,MND,6,,
71732,VILSOY,q,0,S,0,MND,9,,
71733,VILTAM,q,0,S,0,MND,4,,
71734,VILTEQ,q,0,S,0,MND,4,,
71735,VILTOA,q,0,S,0,MND,4,,
71736,VILWAP,q,0,S,0,MND,6,,
71737,VILYOH,q,0,S,0,MND,4,,
71738,VILYUK,q,0,S,0,MND,6,,
71739,VILYUL,q,1,S,0,MND,8,,
71740,VIMBUP,q,0,S,0,MND,4,,
